participant,timept,ts,target_x,target_y,trial_number,gazeX_s,gazeY_s,trial_ts,occl_ts,unwrap_gaze_phase_R,unwrap_target_phase_R,phase_diff_unwrap,first_saccade
9,launch,119462.792076931,-7.890633128079813,10.95355419761042,418,-3.1780776512957685,7.697318240395989,3.89400940950145,2.0159877790138125,5.891624041176707,5.658917339730909,0.23270670144579775,FALSE
9,landing,119462.824085477,-7.324478800921672,11.340010223487699,418,2.6764507917711913,8.005190396855118,3.926017955498537,2.0479963250108995,6.605841074822153,5.709699841376272,0.8961412334458805,FALSE
9,launch,119462.97208860051,-4.514648200209905,12.72272004104964,418,2.9702334279881706,8.331264776492386,4.074021079009981,2.1959994485223433,6.625653642545035,5.9421969547197575,0.6834566878252772,FALSE
9,landing,119463.044095524,-3.050987942928155,13.1504526445753,418,5.484772314273907,-1.0577767312912258,4.146028002505773,2.268006372018135,8.044499584920091,6.0552122512550275,1.9892873336650636,FALSE
9,launch,119463.42607723248,4.899716530076981,12.579165648165253,418,5.8150582256050765,-1.0401142263613268,4.5280097109789494,2.649988080491312,8.030975614322028,6.654616394905175,1.3763592194168526,FALSE
9,landing,119463.44208170199,5.220587056759503,12.449434300753524,418,6.5141639964554585,-1.55965923789184,4.544014180486556,2.6659925499989185,8.088983661868586,6.680254952604393,1.4087287092641922,FALSE
9,trial_start,119466.45807596449,-12.317133526560008,5.525846907022597,419,-12.447464754172636,4.701023180010831,1.191996001987718,0,-1.209687653569369,-1.1490815144652164,-0.06060613910415258,FALSE
9,launch,119466.4660937025,-12.243793040994692,5.68651804329094,419,-12.38404730853365,4.859663388377544,1.2000137400027597,0.008017738015041687,-1.1968473729825166,-1.1359984678328667,-0.06084890514964991,TRUE
9,landing,119466.496075474,-11.96041926284849,6.260232590671781,419,-10.601431310212984,6.661296876431047,1.229995511501329,0.037999509513610974,-1.0097992560389415,-1.0885946496184262,0.07879539357948473,TRUE
9,launch,119466.752089837,-8.565388769245573,10.434574049165168,419,-8.465952936397839,10.068518229768632,1.4860098744975403,0.29401387250982225,-0.6991486292886909,-0.6873353464186356,-0.011813282870055342,FALSE
9,landing,119466.8020700145,-7.719513379285994,11.074991322363744,419,0.21721529550054797,9.136301729514129,1.535990051997942,0.3439940500102239,0.023770491483589066,-0.6087245564488785,0.6324950479324676,FALSE
9,launch,119467.16008404351,-0.6141554261451839,13.48589988777282,419,1.5398722563257545,10.323013662765332,1.894004081012099,0.702008079024381,0.14807700505983043,-0.045509115775600295,0.19358612083543073,FALSE
9,landing,119467.19209124449,0.05294150059574557,13.499780306552665,419,5.874614359147101,7.650462771043914,1.9260112819902133,0.7340152800024953,0.6548445568923771,0.003921636352104372,0.6509229205402727,FALSE
9,launch,119467.344090916,3.247535081916349,13.10341869015311,419,6.589465856823684,7.462384361109522,2.0780109534971416,0.8860149515094236,0.7233566382655153,0.24294352579483985,0.4804131124706755,FALSE
9,landing,119467.3700826425,3.780674153538579,12.959568677833161,419,8.41644990016492,6.6939287418940765,2.1040026800037595,0.9120066780160414,0.8989040798834613,0.28385099590609475,0.6150530839773666,FALSE
9,launch,119467.6540879235,8.995532906343385,10.065996222271622,419,8.04592383907437,3.4231598662047347,2.38800796099531,1.196011959007592,1.168542317200291,0.7292987756414163,0.4392435415588746,FALSE
9,landing,119467.69607783748,9.645524468944178,9.444934527167726,419,9.107958055879408,-1.5089340426239626,2.4299978749768343,1.2380018729891162,1.7349771090123571,0.7959051166517475,0.9390719923606097,FALSE
9,launch,119468.31408774949,13.243174045020348,-2.619340938807679,419,9.416169343129338,-2.344591687478576,3.048007786987,1.856011784999282,1.8148301443183799,1.7660640638713407,0.04876608044703912,FALSE
9,landing,119468.368097581,12.972640525197278,-3.735973333468391,419,7.1783414216663886,-6.766162604858206,3.1020176184974844,1.9100216165097663,2.326644580212535,1.8511974415948096,0.47544713861772525,FALSE
9,launch,119468.550133179,11.386298255849567,-7.252357607034772,419,7.103568869420162,-6.967564787180693,3.28405321649916,2.092057214511442,2.3465293238616356,2.1379337229532207,0.2085956009084149,FALSE
9,landing,119468.6120967015,10.634700481546114,-8.315610299105169,419,-1.180654980587765,-11.045369462011546,3.3460167390003335,2.1540207370126154,3.2480797141302644,2.234422554149056,1.0136571599812085,FALSE
9,trial_start,119471.410102319,4.582281249813917,12.698210022002408,420,4.8949800804954755,12.237300048323904,1.0420041070028674,0,0.380510608174718,0.34631706429128495,0.03419354388343304,FALSE
9,launch,119471.6240864945,8.516900253661655,10.474078115610604,420,8.288043659024831,11.156257511428517,1.2559882825007662,0.21398417549789883,0.6389450643264156,0.6827024213464166,-0.04375735702000094,TRUE
9,landing,119471.6900850065,9.550907250039945,9.540780100219639,420,7.651522976360715,4.4430241974159355,1.3219867945008446,0.27998268749797717,1.044709929513681,0.7859286114759585,0.25878131803772253,TRUE
9,launch,119472.07808539199,13.293323021982994,2.3517481393266353,420,8.85701349013369,3.3424730406567016,1.7099871799873654,0.667983072984498,1.2099394021755758,1.395696095888537,-0.1857566937129611,FALSE
9,landing,119472.120092489,13.420370531568466,1.4622225532652728,420,8.663039941525975,-0.7483623459130342,1.7519942770013586,0.7099901699984912,1.6569680511903988,1.462268975729544,0.19469907546085485,FALSE
9,launch,119472.3040827385,13.281835660907063,-2.4161197593625943,420,8.770913013323183,-0.8938867121169303,1.9359845264989417,0.8939804194960743,1.672360557028904,1.750740238111098,-0.07837968108219395,FALSE
9,landing,119472.362082245,13.005653372691143,-3.619011220857563,420,1.0347452914553301,-3.629454016737088,1.9939840330043808,0.9519799260015134,2.863864081379778,1.8421949477213408,1.0216691336584371,FALSE
9,trial_start,119476.2480938475,13.442454222080528,-1.2422590830175957,421,11.853739130282097,-2.6507911936074167,1.9579834699834464,0,1.7908015416280714,1.662947707769239,0.12785383385883242,FALSE
9,launch,119476.496088167,11.96170770541707,-6.257804282520725,421,11.397867976499189,-5.659038773586192,2.2059777894755825,0.24799431949213613,2.0316398292454907,2.05279437658553,-0.021154547340039187,TRUE
9,landing,119476.5461225625,11.432188224873224,-7.179693093825546,421,3.115605733565231,-8.152434856194516,2.256012184981955,0.2980287149985088,2.7765519230135856,2.1315675323809105,0.6449843906326751,TRUE
9,launch,119476.84810762801,6.894283696398721,-11.606536891437088,421,1.9196315871381675,-9.619392497672449,2.5579972504929174,0.600013780509471,2.9446216440536297,2.6055965485097397,0.33902509554389004,FALSE
9,landing,119476.9080998445,5.773514806550603,-12.20290384969984,421,-7.33736389257832,-6.485554657642338,2.6179894669767236,0.6600059969932772,3.988535957732137,2.6996741940173368,1.2888617637148,FALSE
9,launch,119477.58010177649,-7.777025086153998,-11.034530997213029,421,-7.957034294223206,-4.847937070795404,3.289991398967686,1.3320079289842397,4.1651853144915005,3.755526031994775,0.40965928249672556,FALSE
9,landing,119477.62609964849,-8.556973747493297,-10.441509721986126,421,-8.342871320355297,-0.9518100910447821,3.335989270970458,1.3780058009870118,4.598793493098029,3.828120226695943,0.7706732664020857,FALSE
9,launch,119477.80610259199,-11.121902874471568,-7.651514849609072,421,-8.512450567140958,-0.39562065300914817,3.515992214466678,1.5580087444832316,4.665946868925149,4.109783814585211,0.5561630543399376,FALSE
9,landing,119477.848093209,-11.604984030447259,-6.896850358945248,421,-10.852407178336662,3.7329546934453743,3.557982831480331,1.5999993614968844,5.043686095667687,4.176170666308298,0.867515429359389,FALSE
9,launch,119478.134106605,-13.449037297689088,-1.169533083302627,421,-10.835627930408911,4.412065002667154,3.843996227471507,1.8860127574880607,5.099070757349009,4.6256468353356475,0.47342392201336114,FALSE
9,landing,119478.16809323848,-13.49203475965395,-0.4581918926490876,421,-7.798823493770948,5.483806819504368,3.877982860954944,1.9199993909714976,5.325231409815329,4.678441849404883,0.6467895604104461,FALSE
9,launch,119478.4621019425,-12.285033393070018,5.5970963714120545,421,-7.527499603103227,6.012702099355013,4.171991564973723,2.2140080949902767,5.38637632910664,5.139892468728299,0.24648386037834058,FALSE
9,landing,119478.48608436949,-12.06485700066302,6.056937961874263,421,-5.648664105525163,6.724317065665034,4.1959739919693675,2.237990521985921,5.584504751241305,5.17766044883367,0.4068443024076345,FALSE
9,launch,119478.70008875,-9.380648863737562,9.70804639950307,421,-5.3285734476383615,7.50721738856282,4.409978372481419,2.4519949024979724,5.665916778486191,5.514936845917846,0.15097993256834563,FALSE
9,landing,119478.73808889552,-8.791742395782705,10.244587126799587,421,-0.7152546883887316,8.974968009060415,4.447978518001037,2.4899950480175903,6.20365898566645,5.573959063476816,0.6296999221896336,FALSE
